tended,2
treat,15
dream,21
conjured,1
agents,34
imbued,1
brilliant,18
sequence,195
restores,2
deepens,1
entire,51
perception,18
finally,69
returns,99
facticity,1
persistently,2
redefines,1
horizon,2
tightly,2
argued,7
masterpieces,1
reestablish,1
importantly,10
passing,24
abstracted,3
manifestations,2
ubiquitous,30
producing,15
dematerialized,1
relentless,1
paradox,3
intellectual,19
required,263
destinies,1
shoshana,1
zuboff,1
charles,65
edward,19
wilson,18
harvard,22
reshaped,1
narrative,11
framing,2
constructions,17
led,150
advances,101
impacts,23
counterbalance,1
constrain,9
enable,44
reading,155
marshall,9
scott,50
poole,2
illinois,34
urbana,22
champaign,18
ignored,29
sociologists,3
multidisciplinary,34
single,292
solution,111
thoughts,12
seriously,14
resulting,56
deep,240
trevor,11
pinch,1
cornell,19
teaching,282
socially,6
academically,6
teach,44
gamer,7
harness,9
integrates,10
tells,17
story,92
immersive,34
outlines,12
divining,2
mess,2
mythology,2
genevieve,1
bell,28
intellectually,3
crackling,1
critique,5
paradigm,34
restraints,1
granted,40
showing,43
already,169
chosen,72
wonderfully,1
eclectic,3
readings,15
impressive,21
show,346
ubicomp,4
george,92
marcus,31
director,213
domesticity,1
ownership,42
inherently,4
theoretically,10
filled,10
messiness,1
globe,6
recent,242
compelling,14
elizabeth,27
losh,1
san,105
diego,29
beautifully,3
horizons,3
works,108
senior,141
cyberscholarship,1
pittsburgh,18
quest,21
torres,2
loretta,2
wolozin,1
rebecca,9
rufo,1
tepper,1
arana,1
shapiro,5
grades,65
york,54
city,110
grew,14
promising,21
inquiry,25
spaces,77
built,77
players,46
go,308
treated,28
dry,17
encouraged,45
interact,48
larger,74
feel,89
opened,15
76,120
sixth,19
graders,4
semester,6
among,242
convert,4
fractions,6
decimals,2
break,48
piece,37
library,158
atlases,1
maps,55
reality,63
tutorials,2
hapless,1
fictional,1
inventors,3
document,160
budget,27
teacher,12
handbooks,3
greening,4
environmental,66
sustainability,84
bill,38
tomlinson,47
timely,35
fusion,10
underway,4
sustainable,21
manner,26
pursuit,7
uses,89
cogent,1
albeit,3
appreciation,10
good,302
techno,2
skeptics,1
undervalue,2
continuing,39
optimists,1
treatment,44
mazmanian,19
bedrosian,1
governance,1
southern,63
coeditor,1
recommend,40
extremely,50
covers,30
60,375
population,60
currently,330
malnutrition,1
projected,5
30,678
40,441
oil,13
reserves,5
depleted,2
food,72
production,53
worldwide,19
pimentel,1
college,185
agriculture,9
green,33
macroscope,1
feels,5
counterintuitive,2
beginning,111
obvious,26
nicholas,81
negroponte,1
founding,22
chairman,25
mit,159
founder,59
per,199
child,33
richard,138
nenad,2
medvidovic,10
dashofy,5
millions,16
servers,157
untold,2
leverage,28
produce,66
economically,5
dominate,5
market,32
segment,56
principal,40
fundamentals,17
enables,22
conceptual,15
expectations,16
incorporating,21
proper,19
transforms,3
abundant,4
exists,31
functional,70
implementations,50
faithful,2
adaptable,5
analyzes,11
internationally,8
ambitious,5
scope,42
reference,189
architectures,94
n,1165
received,172
colorado,50
boulder,7
1980,27
dedicated,61
fostering,8
partnerships,22
government,58
medvidovi,3
1999,390
recipient,49
awarded,86
2000,390
okawa,1
2005,201
award,442
2007,245
member,126
aerospace,16
corporation,29
segundo,1
ca,551
developer,33
archstudio,1
eclipse,130
bases,17
toolset,3
visualizing,23
implementing,37
initiative,73
haller,1
mcroy,1
artificial,358
